Index,MAGS.Open,MAGS.High,MAGS.Low,MAGS.Close,MAGS.Volume,MAGS.Adjusted
2023-04-11,24.75,24.75,24.3999996185303,24.4659996032715,42600,23.8202857971191
2023-04-12,24.8700008392334,24.8700008392334,24.3199996948242,24.3299999237061,18500,23.6878776550293
2023-04-13,24.25,25.0799999237061,24.25,25.056999206543,20400,24.3956890106201
2023-04-14,25.2000007629395,25.2099990844727,24.6800003051758,25.0699996948242,15200,24.4083461761475
2023-04-17,25.0100002288818,25.0900001525879,24.7299995422363,24.9559993743896,11800,24.2973537445068
2023-04-18,25.0400009155273,25.0629997253418,24.8099994659424,24.8920001983643,5200,24.2350425720215
2023-04-19,24.75,25.0200004577637,24.75,24.9099998474121,3400,24.2525691986084
2023-04-20,24.8549995422363,24.8700008392334,24.75,24.7999992370605,3200,24.145471572876
2023-04-21,24.8299999237061,24.9720001220703,24.7950000762939,24.8999996185303,2600,24.2428321838379
2023-04-24,25.0650005340576,25.0650005340576,24.798999786377,24.8400001525879,2500,24.1844158172607
2023-04-25,24.6149997711182,24.6149997711182,24.2900009155273,24.2900009155273,3700,23.6489334106445
2023-04-26,24.8400001525879,25.0799999237061,24.7099990844727,24.7600002288818,10400,24.1065292358398
2023-04-27,25.75,26.2999992370605,25.6700000762939,26.1499996185303,10900,25.4598407745361
2023-04-28,26.1599998474121,26.1599998474121,25.875,26.0799999237061,8600,25.3916893005371
2023-05-01,25.9400005340576,26.0400009155273,25.8999996185303,25.9769992828369,4000,25.2914066314697
2023-05-02,26.0200004577637,26.0349998474121,25.6700000762939,25.7999992370605,5600,25.1190795898438
2023-05-03,26.0300006866455,26.0300006866455,25.7099990844727,25.75,14500,25.0704002380371
2023-05-04,25.5109996795654,25.6599998474121,25.5109996795654,25.6200008392334,8700,24.9438304901123
2023-05-05,25.7900009155273,26.0799999237061,25.7700004577637,26.0020008087158,10800,25.3157482147217
2023-05-08,25.8819999694824,26.1299991607666,25.8819999694824,26.1299991607666,3300,25.4403686523438
2023-05-09,26.1560001373291,26.1560001373291,26.0300006866455,26.0300006866455,1300,25.3430118560791
2023-05-10,26.3099994659424,26.6499996185303,26.2469997406006,26.5400009155273,5800,25.8395500183105
2023-05-11,26.7600002288818,27.0799999237061,26.6000003814697,26.9200000762939,12000,26.2095203399658
2023-05-12,26.8999996185303,26.9500007629395,26.5699996948242,26.75,9800,26.0440063476562
2023-05-15,26.9099998474121,26.9099998474121,26.6800003051758,26.8600006103516,3300,26.1511058807373
2023-05-16,26.8999996185303,27.2800006866455,26.8999996185303,27.1299991607666,12400,26.4139766693115
2023-05-17,27.3099994659424,27.5300006866455,27.2199993133545,27.4979991912842,9100,26.7722644805908
2023-05-18,27.6299991607666,27.9699993133545,27.6200008392334,27.9699993133545,20400,27.2318077087402
2023-05-19,27.8999996185303,27.9200000762939,27.7600002288818,27.8419990539551,19500,27.1071853637695
2023-05-22,27.8799991607666,28.1000003814697,27.8799991607666,27.9300003051758,10000,27.1928653717041
2023-05-23,27.8799991607666,27.9300003051758,27.6299991607666,27.6299991607666,14400,26.9007797241211
2023-05-24,27.6200008392334,27.7000007629395,27.5149993896484,27.6399993896484,7200,26.9105167388916
2023-05-25,27.8899993896484,28.0400009155273,27.7199993133545,27.9799995422363,5200,27.2415447235107
2023-05-26,27.9500007629395,28.7600002288818,27.9500007629395,28.6700000762939,8500,27.9133338928223
2023-05-30,29.2099990844727,29.2099990844727,28.6700000762939,28.8799991607666,16600,28.117790222168
2023-05-31,28.8500003814697,28.9200000762939,28.636999130249,28.7220001220703,6000,27.963960647583
2023-06-01,28.8400001525879,29.2199993133545,28.8400001525879,29.1529998779297,3400,28.3835868835449
2023-06-02,29.5,29.6100006103516,29.2649993896484,29.3999996185303,14900,28.6240673065186
2023-06-05,29.5599994659424,29.7900009155273,29.3600006103516,29.3799991607666,7900,28.6045951843262
2023-06-06,29.6100006103516,29.6100006103516,29.4409999847412,29.5,2900,28.7214279174805
2023-06-07,29.6800003051758,29.7299995422363,28.6100006103516,28.6100006103516,9300,27.8549175262451
2023-06-08,28.632999420166,29.0400009155273,28.6299991607666,28.8850002288818,4700,28.1226615905762
2023-06-09,28.9300003051758,29.0890007019043,28.8600006103516,28.9400005340576,10400,28.1762104034424
2023-06-12,29.0359992980957,29.5100002288818,29.0359992980957,29.5100002288818,9000,28.731164932251
2023-06-13,29.5499992370605,29.6000003814697,29.4120006561279,29.4610004425049,6100,28.6834583282471
2023-06-14,29.5200004577637,29.6660003662109,29.1800003051758,29.6499996185303,6300,28.867467880249
2023-06-15,29.7700004577637,30.1800003051758,29.7700004577637,30.1800003051758,2300,29.3834800720215
2023-06-16,30.1900005340576,30.1900005340576,29.8500003814697,29.8579998016357,11600,29.0699806213379
2023-06-20,29.6000003814697,29.8600006103516,29.5599994659424,29.7999992370605,4700,29.0135097503662
2023-06-21,29.6000003814697,29.7600002288818,29.3999996185303,29.5,5900,28.7214279174805
2023-06-22,29.2800006866455,30.1800003051758,29.2800006866455,30.1800003051758,7900,29.3834800720215
2023-06-23,29.7749996185303,30.0699996948242,29.7749996185303,30.0699996948242,3600,29.2763843536377
2023-06-26,30.0450000762939,30.1399993896484,29.3700008392334,29.4300003051758,5600,28.6532764434814
2023-06-27,29.7199993133545,29.9500007629395,29.7199993133545,29.7800006866455,4900,28.9940395355225
2023-06-28,29.8999996185303,30.1599998474121,29.8400001525879,29.8899993896484,5700,29.1011352539062
2023-06-29,29.9349994659424,29.9599990844727,29.6299991607666,29.6900005340576,8200,28.9064140319824
2023-06-30,29.8899993896484,30.2900009155273,29.8899993896484,30.25,3200,29.4516353607178
2023-07-03,30.3099994659424,30.3099994659424,30.0100002288818,30.1499996185303,3300,29.3542728424072
2023-07-05,30.1900005340576,30.4869995117188,30.1900005340576,30.3999996185303,5800,29.5976753234863
2023-07-06,30.1499996185303,30.2600002288818,30.1499996185303,30.2600002288818,800,29.4613704681396
2023-07-07,30.2399997711182,30.4400005340576,30.19700050354,30.19700050354,4300,29.400032043457
2023-07-10,30,30,29.5,29.6900005340576,4200,28.9064140319824
2023-07-11,29.75,29.9599990844727,29.7199993133545,29.9300003051758,5700,29.140079498291
2023-07-12,30.5,30.5499992370605,30.3400001525879,30.4500007629395,2600,29.6463565826416
2023-07-13,30.7800006866455,31.2000007629395,30.7800006866455,31.2000007629395,3700,30.3765621185303
2023-07-14,31.326000213623,31.4699993133545,31.0699996948242,31.1000003814697,3900,30.2792015075684
2023-07-17,31.1399993896484,31.2999992370605,31.1399993896484,31.1900005340576,4400,30.3668251037598
2023-07-18,31,31.5499992370605,30.9899997711182,31.3600006103516,3800,30.5323390960693
2023-07-19,31.4500007629395,31.6700000762939,31.3600006103516,31.5400009155273,3700,30.7075901031494
2023-07-20,31.4699993133545,31.4799995422363,30.6159992218018,30.6159992218018,3400,29.8079738616943
2023-07-21,30.8299999237061,30.8299999237061,30.3700008392334,30.3700008392334,2500,29.5684661865234
2023-07-24,30.7299995422363,30.7299995422363,30.4300003051758,30.4300003051758,2300,29.6268844604492
2023-07-25,30.6000003814697,30.7250003814697,30.6000003814697,30.7000007629395,2000,29.8897590637207
2023-07-26,30.8799991607666,30.8799991607666,30.6000003814697,30.7600002288818,4100,29.9481735229492
2023-07-27,31.4899997711182,31.5270004272461,30.9799995422363,31.0100002288818,1300,30.1915760040283
2023-07-28,31.3470001220703,31.8700008392334,31.3470001220703,31.8050003051758,4800,30.9655952453613
2023-07-31,31.9400005340576,31.9400005340576,31.5699996948242,31.6299991607666,1800,30.7952117919922
2023-08-01,31.6499996185303,31.6499996185303,31.6000003814697,31.6000003814697,1100,30.7660045623779
2023-08-02,31.1700000762939,31.1700000762939,30.8799991607666,30.8799991607666,4600,30.0650062561035
2023-08-03,30.7999992370605,31.0300006866455,30.7000007629395,30.8549995422363,3400,30.0406646728516
2023-08-04,31.4449996948242,31.5480003356934,30.9099998474121,30.9099998474121,3900,30.0942153930664
2023-08-07,31.0499992370605,31.2800006866455,31,31.2800006866455,3000,30.4544525146484
2023-08-08,31.1539993286133,31.1539993286133,30.9869995117188,31.0100002288818,2500,30.1915760040283
2023-08-09,30.5499992370605,30.9300003051758,30.5400009155273,30.6599998474121,2300,29.8508129119873
2023-08-10,32.0200004577637,32.0200004577637,30.7169990539551,30.7169990539551,2600,29.906307220459
2023-08-11,30.4799995422363,30.6000003814697,30.3500003814697,30.5149993896484,3100,29.7096385955811
2023-08-14,30.7700004577637,30.8799991607666,30.7329998016357,30.8799991607666,700,30.0650062561035
2023-08-15,30.5550003051758,30.5550003051758,30.55299949646,30.55299949646,800,29.7466373443604
2023-08-16,30.5499992370605,30.5499992370605,30.0900001525879,30.0900001525879,3400,29.2958583831787
2023-08-17,29.8899993896484,30.2600002288818,29.8799991607666,29.8799991607666,6300,29.0913982391357
2023-08-18,29.0499992370605,29.5699996948242,29.0499992370605,29.5699996948242,3400,28.7895812988281
2023-08-21,29.7999992370605,30,29.6299991607666,30,2100,29.2082328796387
2023-08-22,30.25,30.25,30,30,3400,29.2082328796387
2023-08-23,30.5900001525879,30.6599998474121,30.5300006866455,30.5300006866455,1300,29.7242450714111
2023-08-24,30.6439990997314,30.6439990997314,29.8999996185303,29.8999996185303,2200,29.1108722686768
2023-08-25,29.7299995422363,30.0599994659424,29.5,30.0300006866455,4500,29.2374401092529
2023-08-28,30.2099990844727,30.3500003814697,30.0799999237061,30.2199993133545,3400,29.4224243164062
2023-08-29,30.75,30.9899997711182,30.75,30.875,2500,30.0601387023926
2023-08-30,31,31.0300006866455,30.9349994659424,30.9699993133545,2800,30.1526317596436
2023-08-31,31.2830009460449,31.3199996948242,31.2439994812012,31.2439994812012,800,30.4193992614746
2023-09-01,31.1299991607666,31.2609996795654,31.1299991607666,31.1599998474121,2600,30.3376178741455
2023-09-05,31.2199993133545,31.3799991607666,31.1399993896484,31.3780002593994,1900,30.5498638153076
2023-09-06,31.0289993286133,31.0289993286133,30.9300003051758,30.9300003051758,1000,30.1136875152588
2023-09-07,30.5400009155273,30.8600006103516,30.5400009155273,30.8600006103516,500,30.0455360412598
2023-09-08,31.0100002288818,31.2399997711182,31.0100002288818,31.0400009155273,2000,30.2207832336426
2023-09-11,31.4300003051758,31.6119995117188,31.4300003051758,31.5499992370605,1400,30.7173233032227
2023-09-12,31.2199993133545,31.2199993133545,31.0900001525879,31.0900001525879,1100,30.2694664001465
2023-09-13,31.5,31.5,31.0599994659424,31.3600006103516,9700,30.5323390960693
2023-09-14,31.6900005340576,31.7999992370605,31.6900005340576,31.7150001525879,2700,30.8779697418213
2023-09-15,31.2399997711182,31.2399997711182,31.07200050354,31.07200050354,700,30.2519397735596
2023-09-18,31.2520008087158,31.2520008087158,31.1200008392334,31.1499996185303,3500,30.327880859375
2023-09-19,31.0900001525879,31.2199993133545,31.0900001525879,31.2199993133545,1000,30.396032333374
2023-09-20,30.9599990844727,30.9899997711182,30.4930000305176,30.4930000305176,700,29.6882228851318
2023-09-21,30,30.1499996185303,29.8999996185303,29.8999996185303,6800,29.1108722686768
2023-09-22,30.2849998474121,30.2849998474121,29.9109992980957,29.9109992980957,2100,29.1215801239014
2023-09-25,29.9599990844727,30.1800003051758,29.9599990844727,30.1000003814697,1500,29.3055934906006
2023-09-26,29.8400001525879,29.8579998016357,29.4699993133545,29.5599994659424,4400,28.7798442840576
2023-09-27,29.4300003051758,29.67799949646,29.2999992370605,29.5400009155273,6500,28.7603721618652
2023-09-28,29.5,29.8999996185303,29.4449996948242,29.7399997711182,7500,28.9550933837891
2023-09-29,30.2099990844727,30.2099990844727,29.6800003051758,29.7800006866455,1600,28.9940395355225
2023-10-02,29.7999992370605,30.3500003814697,29.7999992370605,30.3500003814697,2000,29.5489940643311
2023-10-03,30.1599998474121,30.1599998474121,29.6200008392334,29.6200008392334,1800,28.8382625579834
2023-10-04,29.8199996948242,30.3700008392334,29.8199996948242,30.3400001525879,46300,29.5392589569092
2023-10-05,30.3600006103516,30.4099998474121,29.9519996643066,30.3610000610352,4700,29.5597038269043
2023-10-06,30.3400001525879,30.9500007629395,30.3400001525879,30.9500007629395,12800,30.1331596374512
2023-10-09,30.7000007629395,31.0799999237061,30.5499992370605,30.9899997711182,3800,30.1721019744873
2023-10-10,31.0400009155273,31.4300003051758,31.0400009155273,31.1550006866455,4200,30.3327522277832
2023-10-11,31.4200000762939,31.6200008392334,31.2399997711182,31.6079998016357,16300,30.7737922668457
2023-10-12,31.6200008392334,31.8700008392334,31.2360000610352,31.4799995422363,11300,30.6491737365723
2023-10-13,31.5,31.5,30.75,30.75,6900,29.9384384155273
2023-10-16,31.0499992370605,31.3050003051758,30.826000213623,31.1499996185303,29900,30.327880859375
2023-10-17,31.1000003814697,31.1749992370605,30.4899997711182,31.0799999237061,19900,30.259729385376
2023-10-18,30.7800006866455,30.9619998931885,30.2199993133545,30.2199993133545,55400,29.4224243164062
2023-10-19,30.2199993133545,30.4300003051758,29.8500003814697,29.8500003814697,13100,29.0621910095215
2023-10-20,29.6900005340576,29.8299999237061,29.2000007629395,29.2000007629395,36100,28.4293479919434
2023-10-23,29.0300006866455,29.7900009155273,29.0300006866455,29.6000003814697,44600,28.818790435791
2023-10-24,29.9400005340576,30,29.6000003814697,29.8500003814697,13300,29.0621910095215
2023-10-25,29.5,29.5,28.8600006103516,28.9099998474121,24400,28.1469993591309
2023-10-26,28.5799999237061,28.6399993896484,27.8500003814697,28,49700,27.2610168457031
2023-10-27,28.5499992370605,28.7900009155273,28.3719997406006,28.5300006866455,21700,27.7770290374756
2023-10-30,28.8999996185303,29.1700000762939,28.7000007629395,28.9200000762939,8400,28.1567344665527
2023-10-31,28.5020008087158,28.9400005340576,28.5020008087158,28.8600006103516,18500,28.0983200073242
2023-11-01,29.0699996948242,29.7199993133545,29.0699996948242,29.6399993896484,18500,28.8577346801758
2023-11-02,30.25,30.25,29.9500007629395,30.2000007629395,17500,29.4029560089111
2023-11-03,30.4599990844727,30.5900001525879,30.3299999237061,30.4599990844727,38000,29.6560916900635
2023-11-06,30.7199993133545,30.8490009307861,30.6100006103516,30.7900009155273,20500,29.9773826599121
2023-11-07,30.9300003051758,31.2700004577637,30.8199996948242,31.1499996185303,15100,30.327880859375
2023-11-08,31.2000007629395,31.3400001525879,31.0349998474121,31.3299999237061,37400,30.5031299591064
2023-11-09,31.3899993896484,31.3899993896484,30.8799991607666,30.9990005493164,10800,30.1808662414551
2023-11-10,32.2900009155273,32.2900009155273,31.0289993286133,31.7700004577637,22600,30.9315185546875
2023-11-13,31.75,33.2999992370605,31.4699993133545,31.7600002288818,54000,30.921781539917
2023-11-14,32.939998626709,32.939998626709,32.2799987792969,32.4900016784668,107900,31.6325168609619
2023-11-15,33.0499992370605,33.0499992370605,32.2299995422363,32.3800010681152,41000,31.5254173278809
2023-11-16,32.9799995422363,32.9799995422363,32.2029991149902,32.5900001525879,55300,31.7298755645752
2023-11-17,32.7599983215332,32.7599983215332,32.2299995422363,32.439998626709,32400,31.5838356018066
2023-11-20,32.8600006103516,33.0200004577637,32.5999984741211,33.0200004577637,61900,32.1485290527344
2023-11-21,32.8699989318848,32.8699989318848,32.5999984741211,32.8600006103516,29300,31.9927539825439
2023-11-22,33.0800018310547,33.2599983215332,32.7099990844727,32.8600006103516,34400,31.9927539825439
2023-11-24,32.6199989318848,32.7200012207031,32.5400009155273,32.6399993896484,30400,31.7785549163818
2023-11-27,32.6699981689453,32.8699989318848,32.5699996948242,32.689998626709,63100,31.8272361755371
2023-11-28,32.6699981689453,32.9199981689453,32.4700012207031,32.9199981689453,43200,32.0511665344238
2023-11-29,33.2299995422363,33.2299995422363,32.5999984741211,32.7099990844727,66100,31.8467082977295
2023-11-30,32.7099990844727,32.9199981689453,32.0400009155273,32.189998626709,53600,31.3404312133789
2023-12-01,32.1800003051758,32.25,31.9300003051758,32.189998626709,40100,31.3404312133789
2023-12-04,32.189998626709,32.189998626709,31.3600006103516,31.6299991607666,63400,30.7952117919922
2023-12-05,31.6299991607666,32.2999992370605,31.6000003814697,32.0999984741211,70200,31.2528057098389
2023-12-06,32.4900016784668,32.4900016784668,31.7600002288818,31.8199996948242,57500,30.9801979064941
2023-12-07,32.1500015258789,32.6399993896484,32.0900001525879,32.4599990844727,73000,31.603307723999
2023-12-08,32.2799987792969,32.75,32.2799987792969,32.7200012207031,82300,31.8564453125
2023-12-11,32.6100006103516,32.6100006103516,31.9120006561279,32.2599983215332,108100,31.4085826873779
2023-12-12,32.3699989318848,32.5099983215332,32.060001373291,32.5099983215332,40800,31.651985168457
2023-12-13,32.6300010681152,32.75,32.3899993896484,32.6800003051758,85500,31.8175010681152
2023-12-14,32.9000015258789,33,32.3600006103516,32.7299995422363,88500,31.8661823272705
2023-12-15,32.8400001525879,33.2999992370605,32.6800003051758,33,95200,32.1290550231934
2023-12-18,33.1500015258789,33.6500015258789,33.1500015258789,33.5200004577637,99000,32.6353302001953
2023-12-19,33.5800018310547,33.6800003051758,33.4700012207031,33.6800003051758,84000,32.7911071777344
2023-12-20,33.7700004577637,34.0099983215332,33.2299995422363,33.2799987792969,135800,32.4016647338867
2023-12-21,33.689998626709,33.7299995422363,33.3699989318848,33.7299995422363,105400,32.839786529541
2023-12-22,33.8499984741211,33.8800010681152,33.4599990844727,33.6399993896484,61200,32.7521629333496
2023-12-26,33.7700004577637,34.0200004577637,33.6599998474121,33.7799987792969,70500,32.8884696960449
2023-12-27,33.75,34.0299987792969,33.5999984741211,33.7299995422363,73200,32.9823417663574
2023-12-28,33.8899993896484,34,33.6199989318848,33.7400016784668,83900,32.9921226501465
2023-12-29,33.75,33.8349990844727,33.1399993896484,33.4500007629395,122200,32.7085494995117
2024-01-02,33.2299995422363,33.3199996948242,32.5,32.6800003051758,111600,31.9556159973145
2024-01-03,32.560001373291,32.7299995422363,32.4300003051758,32.5200004577637,61400,31.7991638183594
2024-01-04,32.4000015258789,32.689998626709,32.2249984741211,32.2599983215332,86200,31.5449237823486
2024-01-05,32.1800003051758,32.6300010681152,32.0299987792969,32.3800010681152,99800,31.6622657775879
2024-01-08,32.5999984741211,33.3800010681152,32.4700012207031,33.3800010681152,201100,32.6401023864746
2024-01-09,33.1599998474121,33.4799995422363,32.939998626709,33.3800010681152,142200,32.6401023864746
2024-01-10,33.5,33.9500007629395,33.4500007629395,33.8899993896484,188800,33.1387939453125
2024-01-11,34.1100006103516,34.2900009155273,33.4000015258789,33.8600006103516,132800,33.1094627380371
2024-01-12,34.0299987792969,34.0900001525879,33.6699981689453,33.7900009155273,152700,33.0410118103027
2024-01-16,33.75,33.9500007629395,33.5509986877441,33.7799987792969,128200,33.0312347412109
2024-01-17,33.5200004577637,33.6100006103516,33.0169982910156,33.5699996948242,73900,32.8258895874023
2024-01-18,33.9799995422363,34.0800018310547,33.689998626709,34.0699996948242,118400,33.3148078918457
2024-01-19,34.25,34.6599998474121,34.1199989318848,34.6599998474121,124000,33.8917274475098
2024-01-22,35,35.1300010681152,34.560001373291,34.6100006103516,231000,33.8428344726562
2024-01-23,34.7700004577637,34.8300018310547,34.5699996948242,34.8300018310547,102800,34.0579643249512
2024-01-24,35.2000007629395,35.5099983215332,35.0270004272461,35.1399993896484,286200,34.3610877990723
2024-01-25,35.0200004577637,35.1189994812012,34.568000793457,34.8199996948242,299600,34.0481796264648
2024-01-26,34.8499984741211,35.0200004577637,34.7299995422363,34.8199996948242,168800,34.0481796264648
2024-01-29,35,35.3899993896484,34.8199996948242,35.3899993896484,159800,34.6055450439453
2024-01-30,35.5400009155273,35.5400009155273,35.0800018310547,35.189998626709,198400,34.4099807739258
2024-01-31,34.4799995422363,34.6559982299805,34,34.1100006103516,182200,33.3539199829102
2024-02-01,34.4199981689453,34.6699981689453,34.3650016784668,34.6399993896484,204600,33.8721733093262
2024-02-02,35.6800003051758,36.5900001525879,35.3600006103516,36.5099983215332,338800,35.7007217407227
2024-02-05,36.7299995422363,36.810001373291,36,36.4599990844727,230900,35.6518287658691
2024-02-06,36.5,36.6599998474121,36.060001373291,36.2900009155273,125500,35.4855995178223
2024-02-07,36.5400009155273,36.9900016784668,36.5200004577637,36.9900016784668,257800,36.1700820922852
2024-02-08,37.0299987792969,37.1510009765625,36.8499984741211,37,190600,36.179859161377
2024-02-09,37.2599983215332,37.6300010681152,37,37.5999984741211,257100,36.7665596008301
2024-02-12,37.6800003051758,37.8499984741211,37.1500015258789,37.3499984741211,369200,36.522102355957
2024-02-13,36.5800018310547,37.1300010681152,36,36.7400016784668,331100,35.9256248474121
2024-02-14,37.1199989318848,37.2999992370605,36.7400016784668,37.2999992370605,226600,36.4732093811035
2024-02-15,37.310001373291,37.4500007629395,36.8810005187988,37.3300018310547,181400,36.5025482177734
2024-02-16,37.4500007629395,37.5900001525879,36.8199996948242,37,193000,36.179859161377
2024-02-20,36.7900009155273,36.8899993896484,36.060001373291,36.4199981689453,284600,35.6127128601074
2024-02-21,36.1699981689453,36.4679985046387,35.9700012207031,36.4000015258789,219900,35.5931625366211
2024-02-22,37.689998626709,38.2060012817383,37.4599990844727,38.1500015258789,355700,37.304370880127
2024-02-23,38.4700012207031,38.6650009155273,37.8499984741211,38.0099983215332,284800,37.1674690246582
2024-02-26,38.1100006103516,38.189998626709,37.7599983215332,37.8400001525879,159700,37.0012397766113
2024-02-27,37.9799995422363,37.9900016784668,37.6199989318848,37.9500007629395,177200,37.1088027954102
2024-02-28,37.7700004577637,37.9049987792969,37.6300010681152,37.7099990844727,130700,36.8741188049316
2024-02-29,37.9500007629395,38.25,37.5999984741211,38.2200012207031,176600,37.3728179931641
2024-03-01,38.2200012207031,38.7200012207031,38.1310005187988,38.6300010681152,274000,37.7737312316895
2024-03-04,38.6699981689453,38.6699981689453,38.2900009155273,38.310001373291,252900,37.460823059082
2024-03-05,38.0400009155273,38.0499992370605,37.3600006103516,37.6699981689453,230700,36.8350067138672
2024-03-06,38.0999984741211,38.2000007629395,37.6699981689453,37.9500007629395,197700,37.1088027954102
2024-03-07,38.2799987792969,38.9220008850098,38.0699996948242,38.9000015258789,165500,38.0377464294434
2024-03-08,39.2999992370605,39.6100006103516,38,38.2299995422363,218400,37.3825950622559
2024-03-11,38.0200004577637,38.1500015258789,37.6199989318848,37.6800003051758,157700,36.8447875976562
2024-03-12,38.060001373291,38.9000015258789,37.7620010375977,38.8800010681152,136800,38.0181884765625
2024-03-13,38.7999992370605,38.9199981689453,38.2799987792969,38.5999984741211,109800,37.7443923950195
2024-03-14,38.6699981689453,38.7799987792969,38.2159996032715,38.3699989318848,100800,37.5194892883301
2024-03-15,38.1800003051758,38.3800010681152,37.8699989318848,38.060001373291,118400,37.216365814209
2024-03-18,38.7999992370605,39.1199989318848,38.5400009155273,38.7700004577637,212200,37.9106254577637
2024-03-19,38.5400009155273,38.935001373291,38.0299987792969,38.8699989318848,421400,38.0084075927734
2024-03-20,39.0699996948242,39.4700012207031,38.7799987792969,39.4599990844727,183400,38.5853309631348
2024-03-21,39.939998626709,39.9599990844727,39.2210006713867,39.3300018310547,335900,38.4582138061523
2024-03-22,39.3199996948242,39.8190002441406,39.1300010681152,39.7900009155273,113800,38.908016204834
2024-03-25,39.5900001525879,39.8499984741211,39.3650016784668,39.7000007629395,111200,38.8200149536133
2024-03-26,39.9000015258789,40.023998260498,39.3190002441406,39.3800010681152,271400,38.5071067810059
2024-03-27,39.6500015258789,39.6749992370605,38.9370002746582,39.1800003051758,124800,38.3115348815918
2024-03-28,39.2299995422363,39.2680015563965,38.9000015258789,39.1500015258789,136800,38.2822036743164
2024-04-01,39.1599998474121,39.5,38.9599990844727,39.2799987792969,96000,38.4093208312988
